,0,1,2,3,4,5,6
8458,0.0,0.0,0.0,1.0,27-10-06,2:30,9
4766,1.0,0.0,0.0,0.0,19-10-06,15:30,131
6125,0.0,0.0,0.0,1.0,02-10-06,19:15,231
11010,0.0,1.0,0.0,0.0,23-10-06,16:30,268
6944,0.0,0.0,0.0,1.0,11-10-06,8:00,371
1514,0.0,0.0,1.0,0.0,16-10-06,18:30,237
4929,1.0,0.0,0.0,0.0,21-10-06,8:15,119
3806,1.0,0.0,0.0,0.0,09-10-06,15:30,151
4701,1.0,0.0,0.0,0.0,18-10-06,23:15,25
9902,0.0,1.0,0.0,0.0,12-10-06,3:30,4
8210,0.0,0.0,0.0,1.0,24-10-06,12:30,271
1215,0.0,0.0,1.0,0.0,13-10-06,15:45,309
5468,1.0,0.0,0.0,0.0,26-10-06,23:00,38
2890,0.0,0.0,1.0,0.0,31-10-06,2:30,7
728,0.0,0.0,1.0,0.0,08-10-06,14:00,302
6582,0.0,0.0,0.0,1.0,07-10-06,13:30,349
3733,1.0,0.0,0.0,0.0,08-10-06,21:15,54
379,0.0,0.0,1.0,0.0,04-10-06,22:45,90
85,0.0,0.0,1.0,0.0,01-10-06,21:15,112
3864,1.0,0.0,0.0,0.0,10-10-06,6:00,69
8548,0.0,0.0,0.0,1.0,28-10-06,1:00,50
6617,0.0,0.0,0.0,1.0,07-10-06,22:15,99
2223,0.0,0.0,1.0,0.0,24-10-06,3:45,7
2623,0.0,0.0,1.0,0.0,28-10-06,7:45,158
342,0.0,0.0,1.0,0.0,04-10-06,13:30,300
5687,1.0,0.0,0.0,0.0,29-10-06,5:45,10
614,0.0,0.0,1.0,0.0,07-10-06,9:30,307
4475,1.0,0.0,0.0,0.0,16-10-06,14:45,118
2594,0.0,0.0,1.0,0.0,28-10-06,0:30,44
1748,0.0,0.0,1.0,0.0,19-10-06,5:00,19
2985,1.0,0.0,0.0,0.0,01-10-06,2:15,8
5563,1.0,0.0,0.0,0.0,27-10-06,22:45,39
6740,0.0,0.0,0.0,1.0,09-10-06,5:00,23
8337,0.0,0.0,0.0,1.0,25-10-06,20:15,133
8462,0.0,0.0,0.0,1.0,27-10-06,3:30,9
3439,1.0,0.0,0.0,0.0,05-10-06,19:45,94
9718,0.0,1.0,0.0,0.0,10-10-06,5:30,15
10860,0.0,1.0,0.0,0.0,22-10-06,3:00,24
7205,0.0,0.0,0.0,1.0,14-10-06,1:15,48
3981,1.0,0.0,0.0,0.0,11-10-06,11:15,135
384,0.0,0.0,1.0,0.0,05-10-06,0:00,40
4951,1.0,0.0,0.0,0.0,21-10-06,13:45,153
2192,0.0,0.0,1.0,0.0,23-10-06,20:00,161
617,0.0,0.0,1.0,0.0,07-10-06,10:15,340
11598,0.0,1.0,0.0,0.0,29-10-06,19:30,88
7311,0.0,0.0,0.0,1.0,15-10-06,3:45,24
8176,0.0,0.0,0.0,1.0,24-10-06,4:00,7
5303,1.0,0.0,0.0,0.0,25-10-06,5:45,52
4336,1.0,0.0,0.0,0.0,15-10-06,4:00,8
9131,0.0,1.0,0.0,0.0,03-10-06,2:45,2
3933,1.0,0.0,0.0,0.0,10-10-06,23:15,22
7294,0.0,0.0,0.0,1.0,14-10-06,23:30,117
585,0.0,0.0,1.0,0.0,07-10-06,2:15,22
4053,1.0,0.0,0.0,0.0,12-10-06,5:15,28
1453,0.0,0.0,1.0,0.0,16-10-06,3:15,1
2862,0.0,0.0,1.0,0.0,30-10-06,19:30,169
10431,0.0,1.0,0.0,0.0,17-10-06,15:45,289
8542,0.0,0.0,0.0,1.0,27-10-06,23:30,98
7938,0.0,0.0,0.0,1.0,21-10-06,16:30,385
5048,1.0,0.0,0.0,0.0,22-10-06,14:00,147
9403,0.0,1.0,0.0,0.0,06-10-06,22:45,61
8914,0.0,0.0,0.0,1.0,31-10-06,20:30,153
7099,0.0,0.0,0.0,1.0,12-10-06,22:45,90
6972,0.0,0.0,0.0,1.0,11-10-06,15:00,328
5441,1.0,0.0,0.0,0.0,26-10-06,16:15,158
7941,0.0,0.0,0.0,1.0,21-10-06,17:15,466
4543,1.0,0.0,0.0,0.0,17-10-06,7:45,346
10310,0.0,1.0,0.0,0.0,16-10-06,9:30,174
9071,0.0,1.0,0.0,0.0,02-10-06,11:45,184
5844,1.0,0.0,0.0,0.0,30-10-06,21:00,64
3636,1.0,0.0,0.0,0.0,07-10-06,21:00,60
11572,0.0,1.0,0.0,0.0,29-10-06,13:00,160
4987,1.0,0.0,0.0,0.0,21-10-06,22:45,58
7308,0.0,0.0,0.0,1.0,15-10-06,3:00,40
4534,1.0,0.0,0.0,0.0,17-10-06,5:30,21
10036,0.0,1.0,0.0,0.0,13-10-06,13:00,160
2055,0.0,0.0,1.0,0.0,22-10-06,9:45,279
11276,0.0,1.0,0.0,0.0,26-10-06,11:00,167
8870,0.0,0.0,0.0,1.0,31-10-06,9:30,259
3120,1.0,0.0,0.0,0.0,02-10-06,12:00,144
8753,0.0,0.0,0.0,1.0,30-10-06,4:15,14
4258,1.0,0.0,0.0,0.0,14-10-06,8:30,125
10055,0.0,1.0,0.0,0.0,13-10-06,17:45,354
4772,1.0,0.0,0.0,0.0,19-10-06,17:00,194
8052,0.0,0.0,0.0,1.0,22-10-06,21:00,118
4429,1.0,0.0,0.0,0.0,16-10-06,3:15,1
4832,1.0,0.0,0.0,0.0,20-10-06,8:00,283
4497,1.0,0.0,0.0,0.0,16-10-06,20:15,69
4872,1.0,0.0,0.0,0.0,20-10-06,18:00,170
3505,1.0,0.0,0.0,0.0,06-10-06,12:15,129
4423,1.0,0.0,0.0,0.0,16-10-06,1:45,4
8138,0.0,0.0,0.0,1.0,23-10-06,18:30,298
8891,0.0,0.0,0.0,1.0,31-10-06,14:45,298
9096,0.0,1.0,0.0,0.0,02-10-06,18:00,341
8357,0.0,0.0,0.0,1.0,26-10-06,1:15,17
2872,0.0,0.0,1.0,0.0,30-10-06,22:00,120
8327,0.0,0.0,0.0,1.0,25-10-06,17:45,352
5286,1.0,0.0,0.0,0.0,25-10-06,1:30,6
8839,0.0,0.0,0.0,1.0,31-10-06,1:45,7
2075,0.0,0.0,1.0,0.0,22-10-06,14:45,306
7159,0.0,0.0,0.0,1.0,13-10-06,13:45,276
1791,0.0,0.0,1.0,0.0,19-10-06,15:45,352
11355,0.0,1.0,0.0,0.0,27-10-06,6:45,53
1566,0.0,0.0,1.0,0.0,17-10-06,7:30,354
2734,0.0,0.0,1.0,0.0,29-10-06,11:30,316
8055,0.0,0.0,0.0,1.0,22-10-06,21:45,87
10384,0.0,1.0,0.0,0.0,17-10-06,4:00,2
7772,0.0,0.0,0.0,1.0,19-10-06,23:00,88
4238,1.0,0.0,0.0,0.0,14-10-06,3:30,11
3662,1.0,0.0,0.0,0.0,08-10-06,3:30,4
9065,0.0,1.0,0.0,0.0,02-10-06,10:15,140
9165,0.0,1.0,0.0,0.0,03-10-06,11:15,172
1424,0.0,0.0,1.0,0.0,15-10-06,20:00,132
10405,0.0,1.0,0.0,0.0,17-10-06,9:15,174
3183,1.0,0.0,0.0,0.0,03-10-06,3:45,3
3412,1.0,0.0,0.0,0.0,05-10-06,13:00,155
4076,1.0,0.0,0.0,0.0,12-10-06,11:00,152
4507,1.0,0.0,0.0,0.0,16-10-06,22:45,28
8236,0.0,0.0,0.0,1.0,24-10-06,19:00,237
6003,0.0,0.0,0.0,1.0,01-10-06,12:45,298
635,0.0,0.0,1.0,0.0,07-10-06,14:45,260
11747,0.0,1.0,0.0,0.0,31-10-06,8:45,236
3652,1.0,0.0,0.0,0.0,08-10-06,1:00,25
7062,0.0,0.0,0.0,1.0,12-10-06,13:30,307
8326,0.0,0.0,0.0,1.0,25-10-06,17:30,358
3749,1.0,0.0,0.0,0.0,09-10-06,1:15,6
5125,1.0,0.0,0.0,0.0,23-10-06,9:15,154
1422,0.0,0.0,1.0,0.0,15-10-06,19:30,136
5685,1.0,0.0,0.0,0.0,29-10-06,5:15,7
3064,1.0,0.0,0.0,0.0,01-10-06,22:00,31
10279,0.0,1.0,0.0,0.0,16-10-06,1:45,7
4406,1.0,0.0,0.0,0.0,15-10-06,21:30,56
9054,0.0,1.0,0.0,0.0,02-10-06,7:30,176
11521,0.0,1.0,0.0,0.0,29-10-06,0:15,44
5291,1.0,0.0,0.0,0.0,25-10-06,2:45,4
489,0.0,0.0,1.0,0.0,06-10-06,2:15,8
9862,0.0,1.0,0.0,0.0,11-10-06,17:30,383
5988,0.0,0.0,0.0,1.0,01-10-06,9:00,114
2271,0.0,0.0,1.0,0.0,24-10-06,15:45,254
9179,0.0,1.0,0.0,0.0,03-10-06,14:45,167
2560,0.0,0.0,1.0,0.0,27-10-06,16:00,325
263,0.0,0.0,1.0,0.0,03-10-06,17:45,369
6342,0.0,0.0,0.0,1.0,05-10-06,1:30,23
3079,1.0,0.0,0.0,0.0,02-10-06,1:45,3
7473,0.0,0.0,0.0,1.0,16-10-06,20:15,137
8109,0.0,0.0,0.0,1.0,23-10-06,11:15,237
771,0.0,0.0,1.0,0.0,09-10-06,0:45,20
2002,0.0,0.0,1.0,0.0,21-10-06,20:30,133
8685,0.0,0.0,0.0,1.0,29-10-06,11:15,249
6223,0.0,0.0,0.0,1.0,03-10-06,19:45,170
5392,1.0,0.0,0.0,0.0,26-10-06,4:00,6
11650,0.0,1.0,0.0,0.0,30-10-06,8:30,198
8365,0.0,0.0,0.0,1.0,26-10-06,3:15,4
11755,0.0,1.0,0.0,0.0,31-10-06,10:45,124
9958,0.0,1.0,0.0,0.0,12-10-06,17:30,318
6288,0.0,0.0,0.0,1.0,04-10-06,12:00,242
8277,0.0,0.0,0.0,1.0,25-10-06,5:15,18
10785,0.0,1.0,0.0,0.0,21-10-06,8:15,117
7723,0.0,0.0,0.0,1.0,19-10-06,10:45,230
9395,0.0,1.0,0.0,0.0,06-10-06,20:45,71
3839,1.0,0.0,0.0,0.0,09-10-06,23:45,12
7574,0.0,0.0,0.0,1.0,17-10-06,21:30,140
10549,0.0,1.0,0.0,0.0,18-10-06,21:15,86
3977,1.0,0.0,0.0,0.0,11-10-06,10:15,173
5962,0.0,0.0,0.0,1.0,01-10-06,2:30,34
3431,1.0,0.0,0.0,0.0,05-10-06,17:45,177
3220,1.0,0.0,0.0,0.0,03-10-06,13:00,131
6367,0.0,0.0,0.0,1.0,05-10-06,7:45,324
4476,1.0,0.0,0.0,0.0,16-10-06,15:00,161
10660,0.0,1.0,0.0,0.0,20-10-06,1:00,12
7366,0.0,0.0,0.0,1.0,15-10-06,17:30,377
9982,0.0,1.0,0.0,0.0,12-10-06,23:30,26
10190,0.0,1.0,0.0,0.0,15-10-06,3:30,17
8136,0.0,0.0,0.0,1.0,23-10-06,18:00,398
1427,0.0,0.0,1.0,0.0,15-10-06,20:45,121
6791,0.0,0.0,0.0,1.0,09-10-06,17:45,374
8927,0.0,0.0,0.0,1.0,31-10-06,23:45,66
11771,0.0,1.0,0.0,0.0,31-10-06,14:45,179
5334,1.0,0.0,0.0,0.0,25-10-06,13:30,135
456,0.0,0.0,1.0,0.0,05-10-06,18:00,315
7135,0.0,0.0,0.0,1.0,13-10-06,7:45,343
1920,0.0,0.0,1.0,0.0,21-10-06,0:00,64
6054,0.0,0.0,0.0,1.0,02-10-06,1:30,12
8590,0.0,0.0,0.0,1.0,28-10-06,11:30,341
7327,0.0,0.0,0.0,1.0,15-10-06,7:45,53
11499,0.0,1.0,0.0,0.0,28-10-06,18:45,161
6755,0.0,0.0,0.0,1.0,09-10-06,8:45,383
8330,0.0,0.0,0.0,1.0,25-10-06,18:30,398
11468,0.0,1.0,0.0,0.0,28-10-06,11:00,213
3594,1.0,0.0,0.0,0.0,07-10-06,10:30,173
4749,1.0,0.0,0.0,0.0,19-10-06,11:15,155
7328,0.0,0.0,0.0,1.0,15-10-06,8:00,65
5822,1.0,0.0,0.0,0.0,30-10-06,15:30,107
2250,0.0,0.0,1.0,0.0,24-10-06,10:30,287
5257,1.0,0.0,0.0,0.0,24-10-06,18:15,170
6579,0.0,0.0,0.0,1.0,07-10-06,12:45,330
5880,1.0,0.0,0.0,0.0,31-10-06,6:00,66
6442,0.0,0.0,0.0,1.0,06-10-06,2:30,5
7057,0.0,0.0,0.0,1.0,12-10-06,12:15,296
989,0.0,0.0,1.0,0.0,11-10-06,7:15,329
4583,1.0,0.0,0.0,0.0,17-10-06,17:45,192
8483,0.0,0.0,0.0,1.0,27-10-06,8:45,275
6631,0.0,0.0,0.0,1.0,08-10-06,1:45,54
3673,1.0,0.0,0.0,0.0,08-10-06,6:15,26
1247,0.0,0.0,1.0,0.0,13-10-06,23:45,80
1644,0.0,0.0,1.0,0.0,18-10-06,3:00,7
3782,1.0,0.0,0.0,0.0,09-10-06,9:30,162
2984,1.0,0.0,0.0,0.0,01-10-06,2:00,10
1210,0.0,0.0,1.0,0.0,13-10-06,14:30,318
8151,0.0,0.0,0.0,1.0,23-10-06,21:45,120
5508,1.0,0.0,0.0,0.0,27-10-06,9:00,182
5495,1.0,0.0,0.0,0.0,27-10-06,5:45,42
1353,0.0,0.0,1.0,0.0,15-10-06,2:15,31
10919,0.0,1.0,0.0,0.0,22-10-06,17:45,145
5982,0.0,0.0,0.0,1.0,01-10-06,7:30,51
7899,0.0,0.0,0.0,1.0,21-10-06,6:45,69
4976,1.0,0.0,0.0,0.0,21-10-06,20:00,67
5047,1.0,0.0,0.0,0.0,22-10-06,13:45,150
3465,1.0,0.0,0.0,0.0,06-10-06,2:15,3
5002,1.0,0.0,0.0,0.0,22-10-06,2:30,5
8855,0.0,0.0,0.0,1.0,31-10-06,5:45,39
10866,0.0,1.0,0.0,0.0,22-10-06,4:30,12
6674,0.0,0.0,0.0,1.0,08-10-06,12:30,311
6832,0.0,0.0,0.0,1.0,10-10-06,4:00,6
2436,0.0,0.0,1.0,0.0,26-10-06,9:00,327
6800,0.0,0.0,0.0,1.0,09-10-06,20:00,149
1066,0.0,0.0,1.0,0.0,12-10-06,2:30,12
6193,0.0,0.0,0.0,1.0,03-10-06,12:15,249
6571,0.0,0.0,0.0,1.0,07-10-06,10:45,280
1796,0.0,0.0,1.0,0.0,19-10-06,17:00,313
8152,0.0,0.0,0.0,1.0,23-10-06,22:00,101
6940,0.0,0.0,0.0,1.0,11-10-06,7:00,213
5521,1.0,0.0,0.0,0.0,27-10-06,12:15,108
10249,0.0,1.0,0.0,0.0,15-10-06,18:15,125
4088,1.0,0.0,0.0,0.0,12-10-06,14:00,107
8951,0.0,1.0,0.0,0.0,01-10-06,5:45,9
8844,0.0,0.0,0.0,1.0,31-10-06,3:00,8
1995,0.0,0.0,1.0,0.0,21-10-06,18:45,218
508,0.0,0.0,1.0,0.0,06-10-06,7:00,275
3073,1.0,0.0,0.0,0.0,02-10-06,0:15,10
4320,1.0,0.0,0.0,0.0,15-10-06,0:00,29
2036,0.0,0.0,1.0,0.0,22-10-06,5:00,9
49,0.0,0.0,1.0,0.0,01-10-06,12:15,314
4942,1.0,0.0,0.0,0.0,21-10-06,11:30,206
9117,0.0,1.0,0.0,0.0,02-10-06,23:15,21
2625,0.0,0.0,1.0,0.0,28-10-06,8:15,216
9602,0.0,1.0,0.0,0.0,09-10-06,0:30,11
9590,0.0,1.0,0.0,0.0,08-10-06,21:30,33
5996,0.0,0.0,0.0,1.0,01-10-06,11:00,191
6605,0.0,0.0,0.0,1.0,07-10-06,19:15,229
6278,0.0,0.0,0.0,1.0,04-10-06,9:30,279
6875,0.0,0.0,0.0,1.0,10-10-06,14:45,321
3638,1.0,0.0,0.0,0.0,07-10-06,21:30,47
9613,0.0,1.0,0.0,0.0,09-10-06,3:15,3
6353,0.0,0.0,0.0,1.0,05-10-06,4:15,11
4226,1.0,0.0,0.0,0.0,14-10-06,0:30,20
2185,0.0,0.0,1.0,0.0,23-10-06,18:15,272
9782,0.0,1.0,0.0,0.0,10-10-06,21:30,88
10039,0.0,1.0,0.0,0.0,13-10-06,13:45,175
237,0.0,0.0,1.0,0.0,03-10-06,11:15,273
179,0.0,0.0,1.0,0.0,02-10-06,20:45,142
2652,0.0,0.0,1.0,0.0,28-10-06,15:00,305
1972,0.0,0.0,1.0,0.0,21-10-06,13:00,373
8381,0.0,0.0,0.0,1.0,26-10-06,7:15,245
38,0.0,0.0,1.0,0.0,01-10-06,9:30,210
11735,0.0,1.0,0.0,0.0,31-10-06,5:45,15
7349,0.0,0.0,0.0,1.0,15-10-06,13:15,294
2134,0.0,0.0,1.0,0.0,23-10-06,5:30,51
3646,1.0,0.0,0.0,0.0,07-10-06,23:30,51
10343,0.0,1.0,0.0,0.0,16-10-06,17:45,357
65,0.0,0.0,1.0,0.0,01-10-06,16:15,244
10380,0.0,1.0,0.0,0.0,17-10-06,3:00,3
7082,0.0,0.0,0.0,1.0,12-10-06,18:30,350
5352,1.0,0.0,0.0,0.0,25-10-06,18:00,196
1666,0.0,0.0,1.0,0.0,18-10-06,8:30,360
10613,0.0,1.0,0.0,0.0,19-10-06,13:15,155
313,0.0,0.0,1.0,0.0,04-10-06,6:15,166
7127,0.0,0.0,0.0,1.0,13-10-06,5:45,49
9825,0.0,1.0,0.0,0.0,11-10-06,8:15,245
8634,0.0,0.0,0.0,1.0,28-10-06,22:30,128
2853,0.0,0.0,1.0,0.0,30-10-06,17:15,355
9154,0.0,1.0,0.0,0.0,03-10-06,8:30,230
2900,0.0,0.0,1.0,0.0,31-10-06,5:00,31
1797,0.0,0.0,1.0,0.0,19-10-06,17:15,412
4089,1.0,0.0,0.0,0.0,12-10-06,14:15,134
1536,0.0,0.0,1.0,0.0,17-10-06,0:00,20
7973,0.0,0.0,0.0,1.0,22-10-06,1:15,67
4770,1.0,0.0,0.0,0.0,19-10-06,16:30,152
10187,0.0,1.0,0.0,0.0,15-10-06,2:45,17
11228,0.0,1.0,0.0,0.0,25-10-06,23:00,44
10294,0.0,1.0,0.0,0.0,16-10-06,5:30,14
10508,0.0,1.0,0.0,0.0,18-10-06,11:00,155
10997,0.0,1.0,0.0,0.0,23-10-06,13:15,156
6920,0.0,0.0,0.0,1.0,11-10-06,2:00,5
7655,0.0,0.0,0.0,1.0,18-10-06,17:45,363
11504,0.0,1.0,0.0,0.0,28-10-06,20:00,74
4643,1.0,0.0,0.0,0.0,18-10-06,8:45,234
6954,0.0,0.0,0.0,1.0,11-10-06,10:30,289
5796,1.0,0.0,0.0,0.0,30-10-06,9:00,227
422,0.0,0.0,1.0,0.0,05-10-06,9:30,328
6183,0.0,0.0,0.0,1.0,03-10-06,9:45,266
4323,1.0,0.0,0.0,0.0,15-10-06,0:45,28
5316,1.0,0.0,0.0,0.0,25-10-06,9:00,268
6352,0.0,0.0,0.0,1.0,05-10-06,4:00,6
667,0.0,0.0,1.0,0.0,07-10-06,22:45,121
8234,0.0,0.0,0.0,1.0,24-10-06,18:30,308
760,0.0,0.0,1.0,0.0,08-10-06,22:00,96
6327,0.0,0.0,0.0,1.0,04-10-06,21:45,114
2029,0.0,0.0,1.0,0.0,22-10-06,3:15,17
3344,1.0,0.0,0.0,0.0,04-10-06,20:00,63
6620,0.0,0.0,0.0,1.0,07-10-06,23:00,120
3234,1.0,0.0,0.0,0.0,03-10-06,16:30,124
8368,0.0,0.0,0.0,1.0,26-10-06,4:00,11
2958,0.0,0.0,1.0,0.0,31-10-06,19:30,188
7645,0.0,0.0,0.0,1.0,18-10-06,15:15,336
509,0.0,0.0,1.0,0.0,06-10-06,7:15,283
4795,1.0,0.0,0.0,0.0,19-10-06,22:45,37
6525,0.0,0.0,0.0,1.0,06-10-06,23:15,104
3184,1.0,0.0,0.0,0.0,03-10-06,4:00,11
8843,0.0,0.0,0.0,1.0,31-10-06,2:45,7
6139,0.0,0.0,0.0,1.0,02-10-06,22:45,54
958,0.0,0.0,1.0,0.0,10-10-06,23:30,49
9496,0.0,1.0,0.0,0.0,07-10-06,22:00,75
9567,0.0,1.0,0.0,0.0,08-10-06,15:45,132
4656,1.0,0.0,0.0,0.0,18-10-06,12:00,113
1358,0.0,0.0,1.0,0.0,15-10-06,3:30,18
895,0.0,0.0,1.0,0.0,10-10-06,7:45,391
3245,1.0,0.0,0.0,0.0,03-10-06,19:15,120
8218,0.0,0.0,0.0,1.0,24-10-06,14:30,299
5186,1.0,0.0,0.0,0.0,24-10-06,0:30,8
10765,0.0,1.0,0.0,0.0,21-10-06,3:15,9
5927,1.0,0.0,0.0,0.0,31-10-06,17:45,221
2640,0.0,0.0,1.0,0.0,28-10-06,12:00,384
11083,0.0,1.0,0.0,0.0,24-10-06,10:45,141
1704,0.0,0.0,1.0,0.0,18-10-06,18:00,296
2485,0.0,0.0,1.0,0.0,26-10-06,21:15,131
10817,0.0,1.0,0.0,0.0,21-10-06,16:15,184
10981,0.0,1.0,0.0,0.0,23-10-06,9:15,162
9343,0.0,1.0,0.0,0.0,06-10-06,7:45,187
2600,0.0,0.0,1.0,0.0,28-10-06,2:00,28
11574,0.0,1.0,0.0,0.0,29-10-06,13:30,191
10657,0.0,1.0,0.0,0.0,20-10-06,0:15,17
8083,0.0,0.0,0.0,1.0,23-10-06,4:45,15
11496,0.0,1.0,0.0,0.0,28-10-06,18:00,164
2670,0.0,0.0,1.0,0.0,28-10-06,19:30,225
1141,0.0,0.0,1.0,0.0,12-10-06,21:15,143
1819,0.0,0.0,1.0,0.0,19-10-06,22:45,81
9895,0.0,1.0,0.0,0.0,12-10-06,1:45,5
7529,0.0,0.0,0.0,1.0,17-10-06,10:15,242
10652,0.0,1.0,0.0,0.0,19-10-06,23:00,34
5750,1.0,0.0,0.0,0.0,29-10-06,21:30,53
3833,1.0,0.0,0.0,0.0,09-10-06,22:15,28
10883,0.0,1.0,0.0,0.0,22-10-06,8:45,78
5019,1.0,0.0,0.0,0.0,22-10-06,6:45,33
4153,1.0,0.0,0.0,0.0,13-10-06,6:15,100
5375,1.0,0.0,0.0,0.0,25-10-06,23:45,11
3099,1.0,0.0,0.0,0.0,02-10-06,6:45,190
6390,0.0,0.0,0.0,1.0,05-10-06,13:30,292
3714,1.0,0.0,0.0,0.0,08-10-06,16:30,132
9912,0.0,1.0,0.0,0.0,12-10-06,6:00,38
10764,0.0,1.0,0.0,0.0,21-10-06,3:00,16
9110,0.0,1.0,0.0,0.0,02-10-06,21:30,70
1124,0.0,0.0,1.0,0.0,12-10-06,17:00,323
10843,0.0,1.0,0.0,0.0,21-10-06,22:45,66
7985,0.0,0.0,0.0,1.0,22-10-06,4:15,22
10406,0.0,1.0,0.0,0.0,17-10-06,9:30,167
8770,0.0,0.0,0.0,1.0,30-10-06,8:30,400
878,0.0,0.0,1.0,0.0,10-10-06,3:30,6
7735,0.0,0.0,0.0,1.0,19-10-06,13:45,294
1123,0.0,0.0,1.0,0.0,12-10-06,16:45,315
1374,0.0,0.0,1.0,0.0,15-10-06,7:30,91
11125,0.0,1.0,0.0,0.0,24-10-06,21:15,83
7776,0.0,0.0,0.0,1.0,20-10-06,0:00,40
1900,0.0,0.0,1.0,0.0,20-10-06,19:00,219
5482,1.0,0.0,0.0,0.0,27-10-06,2:30,3
2357,0.0,0.0,1.0,0.0,25-10-06,13:15,272
1469,0.0,0.0,1.0,0.0,16-10-06,7:15,315
11346,0.0,1.0,0.0,0.0,27-10-06,4:30,5
1944,0.0,0.0,1.0,0.0,21-10-06,6:00,48
8110,0.0,0.0,0.0,1.0,23-10-06,11:30,249
8781,0.0,0.0,0.0,1.0,30-10-06,11:15,233
143,0.0,0.0,1.0,0.0,02-10-06,11:45,239
4654,1.0,0.0,0.0,0.0,18-10-06,11:30,117
3998,1.0,0.0,0.0,0.0,11-10-06,15:30,141
6446,0.0,0.0,0.0,1.0,06-10-06,3:30,8
10126,0.0,1.0,0.0,0.0,14-10-06,11:30,199
5268,1.0,0.0,0.0,0.0,24-10-06,21:00,70
1282,0.0,0.0,1.0,0.0,14-10-06,8:30,236
1195,0.0,0.0,1.0,0.0,13-10-06,10:45,316
7994,0.0,0.0,0.0,1.0,22-10-06,6:30,51
8202,0.0,0.0,0.0,1.0,24-10-06,10:30,249
7443,0.0,0.0,0.0,1.0,16-10-06,12:45,265
4413,1.0,0.0,0.0,0.0,15-10-06,23:15,12
1285,0.0,0.0,1.0,0.0,14-10-06,9:15,258
6415,0.0,0.0,0.0,1.0,05-10-06,19:45,239
3140,1.0,0.0,0.0,0.0,02-10-06,17:00,173
11147,0.0,1.0,0.0,0.0,25-10-06,2:45,3
1866,0.0,0.0,1.0,0.0,20-10-06,10:30,308
380,0.0,0.0,1.0,0.0,04-10-06,23:00,78
9156,0.0,1.0,0.0,0.0,03-10-06,9:00,203
7982,0.0,0.0,0.0,1.0,22-10-06,3:30,26
7767,0.0,0.0,0.0,1.0,19-10-06,21:45,139
5792,1.0,0.0,0.0,0.0,30-10-06,8:00,271
6155,0.0,0.0,0.0,1.0,03-10-06,2:45,4
3518,1.0,0.0,0.0,0.0,06-10-06,15:30,144
935,0.0,0.0,1.0,0.0,10-10-06,17:45,353
3018,1.0,0.0,0.0,0.0,01-10-06,10:30,142
4437,1.0,0.0,0.0,0.0,16-10-06,5:15,16
2434,0.0,0.0,1.0,0.0,26-10-06,8:30,423
5875,1.0,0.0,0.0,0.0,31-10-06,4:45,10
1804,0.0,0.0,1.0,0.0,19-10-06,19:00,255
5483,1.0,0.0,0.0,0.0,27-10-06,2:45,2
6775,0.0,0.0,0.0,1.0,09-10-06,13:45,257
8159,0.0,0.0,0.0,1.0,23-10-06,23:45,33
338,0.0,0.0,1.0,0.0,04-10-06,12:30,251
738,0.0,0.0,1.0,0.0,08-10-06,16:30,275
174,0.0,0.0,1.0,0.0,02-10-06,19:30,161
10346,0.0,1.0,0.0,0.0,16-10-06,18:30,249
11423,0.0,1.0,0.0,0.0,27-10-06,23:45,39
3277,1.0,0.0,0.0,0.0,04-10-06,3:15,4
7905,0.0,0.0,0.0,1.0,21-10-06,8:15,154
10727,0.0,1.0,0.0,0.0,20-10-06,17:45,240
10426,0.0,1.0,0.0,0.0,17-10-06,14:30,175
9126,0.0,1.0,0.0,0.0,03-10-06,1:30,5
9152,0.0,1.0,0.0,0.0,03-10-06,8:00,229
1824,0.0,0.0,1.0,0.0,20-10-06,0:00,50
6053,0.0,0.0,0.0,1.0,02-10-06,1:15,8
3848,1.0,0.0,0.0,0.0,10-10-06,2:00,4
8791,0.0,0.0,0.0,1.0,30-10-06,13:45,278
8069,0.0,0.0,0.0,1.0,23-10-06,1:15,12
397,0.0,0.0,1.0,0.0,05-10-06,3:15,1
4826,1.0,0.0,0.0,0.0,20-10-06,6:30,123
2849,0.0,0.0,1.0,0.0,30-10-06,16:15,333
2268,0.0,0.0,1.0,0.0,24-10-06,15:00,275
3747,1.0,0.0,0.0,0.0,09-10-06,0:45,6
10258,0.0,1.0,0.0,0.0,15-10-06,20:30,78
8551,0.0,0.0,0.0,1.0,28-10-06,1:45,37
2685,0.0,0.0,1.0,0.0,28-10-06,23:15,123
6065,0.0,0.0,0.0,1.0,02-10-06,4:15,7
4823,1.0,0.0,0.0,0.0,20-10-06,5:45,51
9591,0.0,1.0,0.0,0.0,08-10-06,21:45,19
9531,0.0,1.0,0.0,0.0,08-10-06,6:45,20
2201,0.0,0.0,1.0,0.0,23-10-06,22:15,91
2516,0.0,0.0,1.0,0.0,27-10-06,5:00,25
10173,0.0,1.0,0.0,0.0,14-10-06,23:15,75
1831,0.0,0.0,1.0,0.0,20-10-06,1:45,16
5159,1.0,0.0,0.0,0.0,23-10-06,17:45,175
6207,0.0,0.0,0.0,1.0,03-10-06,15:45,389
7691,0.0,0.0,0.0,1.0,19-10-06,2:45,10
1281,0.0,0.0,1.0,0.0,14-10-06,8:15,213
9005,0.0,1.0,0.0,0.0,01-10-06,19:15,80
8171,0.0,0.0,0.0,1.0,24-10-06,2:45,8
